genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
classic pop and rock,-12.093,239.07,3,0,1,178.12853,40.09939374,-61.5544877,64.48219016,0.196870246,24.61981655,-13.17596197,-14.74898658,-2.112557047,13.05183669,1.328612975,0.455463087,-1.430369128,80.94390267,3773.47843,2978.844486,1415.402655,2471.650384,719.0608465,1369.999183,385.719589,476.4834865,217.4980804,266.3124777,682.7418969
classic pop and rock,-11.5,117.137,1,0,1,206.05342,42.99746199,-11.75515936,37.50291082,-6.922214912,-11.59527778,-1.362138889,-18.2598348,-7.679102339,7.397994152,-1.422897661,0.299557018,-0.419328947,34.12497092,1360.567125,1760.408797,1565.684225,1271.310393,806.6118143,770.1532463,402.827578,354.4906719,248.3218676,335.00951,609.517055
classic pop and rock,-14.336,126.96,4,0,1,162.45506,40.48909979,2.195906445,72.14704574,-1.428164241,-24.11357588,2.816629938,-35.1997817,-8.224226611,18.86366944,-0.411278586,0.461586279,14.51937422,36.81893738,1878.232366,2112.269072,1106.591775,724.3352708,407.1524495,653.4150179,296.4113187,494.1464243,208.0920153,195.507757,362.6859144
classic pop and rock,-9.054,109.986,1,0,1,175.25506,45.60411024,19.19985236,80.31283071,3.420702756,-12.53091142,-3.134364173,-15.03897835,-2.112045276,16.44962598,0.921917323,-0.272627953,11.04827756,48.54955706,1191.742008,1290.848222,798.3914203,575.1317026,479.2446877,834.4186095,231.7509625,321.8853945,193.9173046,136.546263,499.5106204
classic pop and rock,-12.472,105.927,4,0,1,189.41342,38.70675713,52.68833209,12.35150682,2.637021066,12.2628005,8.022465923,-9.15916233,3.208889715,2.890609665,1.801277571,-4.698827757,3.165483271,68.63225329,1524.944,2230.049032,2010.462268,797.8391117,1269.853351,465.4289588,545.8845556,517.8426114,446.5191292,419.4491615,278.481443
classic pop and rock,-8.615,126.788,4,0,1,144.8224,43.96577384,28.64387583,20.47119734,1.513461197,-16.05165854,2.092385809,-1.106150776,4.097195122,4.903350333,0.822436807,-8.009532151,-6.836569845,63.55007928,2099.363588,1507.677645,1378.561348,806.7119081,643.5382668,748.6834238,355.4790493,250.6200736,284.0150983,232.477593,240.3640161
classic pop and rock,-8.331,177.095,4,9,1,225.01832,44.0597308,17.55940424,-3.437328332,15.91780936,11.19148455,3.434205649,-27.8301165,-2.635467785,6.387226831,17.925203,0.008555163,2.511064431,22.94627244,1675.001494,3005.221541,2616.020956,1167.929539,1663.272928,947.4862142,716.4753742,413.8058288,560.5909463,516.10117,267.6171499
classic pop and rock,-7.885,167.923,4,1,0,198.08608,45.92496674,80.58030043,-15.78468991,3.800977468,11.0533809,11.32662983,-14.9082103,-6.682016094,-0.51275,16.00529506,-2.024821888,8.633027897,20.54465924,1802.567,1920.988626,1610.626225,1329.976319,1314.269355,768.736705,717.4559724,429.8335629,525.653244,507.0005566,251.2913584
classic pop and rock,-9.734,146.909,4,9,1,182.67383,39.93550983,16.05579422,-53.81610173,15.23340925,4.776534104,20.17275607,-23.56865665,-20.70374104,10.63906243,8.732625434,-2.74616763,3.776971098,13.77112429,2033.401192,1230.408987,2431.463234,1148.966412,2398.031585,958.0812575,712.9762687,481.4010541,742.295293,619.6645315,220.0141812
classic pop and rock,-10.614,134.28,4,10,1,336.32608,40.67504542,53.93275751,-36.09066317,-0.992570929,13.8221775,5.599721873,-10.80725227,7.252480084,9.961816911,13.01990077,-6.227555556,3.697463312,39.71494298,1926.426012,1355.848948,2111.047917,1062.417774,1299.752846,738.6641427,597.9860849,354.9910676,581.8523969,429.9102976,307.0258714
classic pop and rock,-7.787,173.976,4,6,0,188.05506,45.62364174,64.5788567,-11.06204361,5.402287643,18.12616615,11.81002804,-2.711956386,1.258220145,12.81961371,13.39867601,-9.658693666,0.653154725,11.74363692,1725.94186,1738.004751,2093.24451,1087.102369,1075.019237,1468.196217,704.3529404,393.3091406,457.7621973,552.5389222,261.8891109
classic pop and rock,-7.157,122.297,4,0,1,242.12853,43.31731809,-47.24596748,48.59456911,43.04668293,2.233063008,-0.009145325,21.69826626,-19.49810671,17.39176829,-1.520726626,4.65200813,-1.840481707,55.84057956,1890.584461,2909.522482,1360.120428,1195.952339,1152.169635,652.6177988,466.1077152,445.0775344,451.0056445,340.2617684,365.0300937
classic pop and rock,-6.56,119.039,1,5,1,153.44281,42.88246821,46.22019846,28.61605973,38.04002119,-8.685597303,6.420489403,-10.62381503,-4.691608863,1.445682081,-1.745069364,8.951651252,13.32993834,36.53919518,2843.290634,3610.77979,2236.494604,1159.372948,2442.561169,702.8942394,628.5524928,496.3287807,468.5772439,525.1132473,264.3967623
classic pop and rock,-13.985,74.953,4,4,0,448.65261,33.88394665,7.607396926,-57.63763562,8.423952984,-7.139094937,-8.309485533,1.192575949,-1.694904159,0.793735081,-5.906862568,6.416248644,18.51529476,64.44535174,3069.082705,2434.969909,2589.69006,839.7167438,1397.702932,767.4082791,611.4084757,325.8881892,462.1160439,337.4540406,196.1968784
classic pop and rock,-11.694,102.059,3,3,1,188.62975,40.2761959,-91.77903731,68.42254664,13.57332649,2.593923507,20.15049813,-14.42820896,-0.218419776,3.153404851,-5.749352612,1.39438806,13.17042164,34.23353515,3562.061013,1507.875338,2861.915423,870.1186302,1657.632563,446.700518,523.6508489,303.0687272,301.5821576,441.861919,215.8132924
classic pop and rock,-11.724,115.425,5,5,0,188.3424,40.56212918,34.08969453,-8.97706231,-6.309405775,20.14306231,-1.710103343,-10.40745441,-5.050458967,-8.199268997,-0.000208207,-0.98393769,5.113291793,27.68994657,1903.009013,1531.85364,1458.990346,1002.378298,851.5432608,653.9171628,415.8751501,268.4144683,385.4416514,273.2832621,234.5961329
classic pop and rock,-14.924,132.155,1,7,0,272.56118,37.11496744,-41.2257458,-28.05984559,-10.54031092,10.2099958,-4.914570378,-2.638793067,-1.89492542,0.342043067,0.471841387,-4.69587395,-5.148855042,62.34554295,2465.862579,2427.694716,1884.115089,1189.354686,1211.465556,934.5544984,601.3204866,433.4044344,384.594105,339.0932824,553.4021126
classic pop and rock,-5.007,109.039,4,9,1,193.30567,49.36561851,7.497528752,18.82451052,-2.086863955,-17.9904446,-17.08782889,8.620248247,-5.320828892,0.7901669,-1.948786816,0.059267882,-4.446922861,75.16821475,1611.28791,1181.035286,602.8474875,749.4776542,404.8058597,330.5575771,265.4043833,162.6014248,168.4189667,90.33681999,247.8133056
classic pop and rock,-6.464,142.048,4,9,0,294.79138,48.4914355,11.44379046,1.040960125,-7.179240813,-11.31261767,-22.82536513,9.115387021,0.10345817,10.94638546,6.641283034,1.032040657,-1.593843628,19.72682133,3392.194376,1167.067278,381.0683444,670.9489744,310.8759084,582.6192879,216.2362637,228.4257434,197.3796595,105.749331,177.553878
classic pop and rock,-14.632,161.856,4,2,1,210.46812,38.90294326,-5.594921986,7.103299054,-2.341509456,-13.21885697,-15.45254846,-1.742271868,-11.83849645,10.66117376,1.473261229,-1.13348818,0.101634752,20.05603764,3862.863569,1748.499128,804.6609137,1129.345325,571.0904785,922.6429147,646.06414,485.196354,307.5282238,234.4251689,305.4222392
classic pop and rock,-16.448,96.57,4,2,1,187.0624,37.44191318,-43.44254341,15.93631511,-13.06203376,-9.172072347,-11.44060129,-11.45450161,-7.749340836,5.629676849,-3.038847267,-1.868565916,-4.41822508,15.25280157,1641.286973,1248.89105,786.3812874,980.2840326,440.5459684,369.8654933,367.5388649,279.6925435,283.7809061,124.4334381,191.2056169
classic pop and rock,-11.136,90.004,4,7,1,240.61342,41.8630773,24.50492638,10.13083067,-8.664866258,-23.90735828,-23.32093988,6.280911656,-7.986814724,3.63769816,5.135941104,-2.418530061,-10.78197301,29.20134192,3854.795141,1520.845133,550.4157971,758.9255585,283.1981186,363.1500548,299.01543,392.9065574,181.1300629,120.9362877,184.6366444
classic pop and rock,-10.321,114.126,4,9,1,193.12281,45.12385133,78.15609116,5.974424965,-8.653,-11.90889481,-20.03625806,-12.12620056,1.199690042,-1.209847125,2.055629734,1.73798878,-7.175992987,14.59590964,673.1276506,1506.387721,635.6831994,522.6081632,433.4939803,331.0376171,215.2326744,319.7637257,129.4851758,155.8551659,257.563874
classic pop and rock,-9.25,110.214,4,7,1,187.37587,45.18652581,67.66845968,-9.81878871,-12.99484194,25.02359032,-24.73065161,-15.66186613,0.491772581,-9.277948387,-2.953504839,0.134919355,-4.458972581,22.72541921,868.1922439,966.3716517,1456.39289,1435.267085,584.1379622,902.5184644,298.8280921,385.8225314,239.4644039,186.5187377,250.3900361
classic pop and rock,-9.215,132.561,4,1,0,186.43546,46.15781477,74.67438673,32.83456571,13.1218035,-20.00387484,-19.75912641,-3.358461827,1.990100125,-12.24817522,7.443722153,8.539793492,-2.102165207,13.85788484,1167.827439,989.6635479,707.2883329,553.4484445,584.2440419,602.4989244,281.3275557,170.0077536,240.7905233,208.9481085,145.666216
classic pop and rock,-9.969,83.473,5,11,0,171.62404,44.67250974,99.82318344,41.12269805,0.32873539,-42.6176737,-20.02564286,-2.40575,-1.759792208,-3.937112013,8.097108766,-0.223529221,-7.036092532,43.21708946,2742.838592,983.750898,323.1683752,749.4465139,271.0139836,477.7868308,269.929861,476.2490228,211.500738,112.6622227,211.1281597
classic pop and rock,-10.656,113.157,4,9,1,247.35302,44.49086681,87.08959514,8.2632463,-3.421896406,-29.96177801,-20.37066702,-1.387632135,-0.620738901,1.863639535,6.377828753,1.264553911,-4.772606765,21.09722639,2022.4485,1098.155682,434.327185,438.0535989,377.2443439,201.0088375,371.0259497,189.4973769,155.725778,119.9667623,166.8336645
classic pop and rock,-10.83,142.871,4,4,0,171.65016,45.86712304,81.15697539,33.90436465,-5.889205817,-30.41072483,-25.79071812,-7.219637584,-0.386939597,-8.841035794,-1.386525727,0.442501119,-3.222044743,10.46294655,696.7243457,657.4570892,607.7197455,505.93683,211.0388592,216.3497052,186.2243995,203.6958919,80.95728714,83.65201218,113.4677669
classic pop and rock,-7.495,122.042,4,0,1,347.79383,47.2587805,49.84278663,-30.06572839,-9.420427345,19.99481668,-25.22404108,5.107229307,7.160109136,13.03219865,1.577496628,3.490665236,-7.991814838,13.53390929,3381.235558,1879.286334,591.3015605,1027.649648,422.1033194,466.6841589,280.9287271,607.8682206,220.2308164,182.8975711,256.9944503
classic pop and rock,-7.27,116.991,3,2,0,199.23546,47.08878115,42.45478754,14.26086741,-2.770159744,-7.642019169,-10.11374281,-0.204960064,-9.626624601,0.159484026,-3.74457508,-0.160290735,0.842915335,30.14070474,1064.616164,775.5893558,567.3967835,693.3173655,595.2531022,318.3445561,260.7297622,280.9900883,279.7433844,143.7450138,208.2356421
classic pop and rock,-7.841,147.942,4,4,0,227.89179,46.10357717,39.04356031,-3.83820882,-10.15215953,-1.842636835,-17.739738,-5.152609598,-12.82113878,-3.110683528,-4.095693904,0.159613489,-2.099627756,31.2448678,1522.949534,1918.576588,521.989232,503.2537167,425.9250845,366.3277382,251.0179722,228.9943332,224.277134,137.1118229,210.0577507
classic pop and rock,-16.44,93.771,3,7,1,208.5873,34.99925803,-45.83784607,-5.711646733,12.31890033,33.06305205,-1.08803876,1.627300111,-13.98468217,-8.563349945,-13.62584496,-0.274477298,7.048153931,42.78590813,2310.144628,2005.085412,1991.602909,544.2591153,1410.537502,619.143035,727.7640495,301.0130311,477.5626668,321.4642493,211.3220622
classic pop and rock,-3.626,120.96,4,7,1,288.96608,49.08597891,59.582588,-6.104784266,0.464471208,14.25251419,-9.918016221,10.20020762,0.28414923,-0.028096513,3.584688564,-1.117743715,-3.897739659,49.59523366,688.1942173,812.2867881,1304.407527,674.517948,927.7058765,433.6947695,321.0180729,194.6404412,219.9356685,233.171589,178.4663084
classic pop and rock,-9.802,121.355,1,1,0,221.20444,42.24878171,-11.64004114,26.17136914,11.9854,37.72693029,7.089202286,-6.477268571,0.532461714,-3.047936,-7.815349714,3.507513143,7.027308571,42.2162443,1133.507339,1251.098225,1567.453943,681.8643945,1342.403842,704.0980406,470.1888031,341.7640868,299.7606487,321.3729092,216.3813983
classic pop and rock,-12.54,123.686,4,0,1,266.9971,39.03612856,-10.30917406,-49.90254949,-18.22942776,-5.319864619,-6.889243458,-10.2233083,3.725789534,1.68612628,6.163585893,0.684242321,17.57010466,36.61762703,1787.320427,1525.438903,1709.14103,617.2837575,873.4950293,462.8554378,607.8621059,484.3599435,314.237411,238.7561281,229.4948108
classic pop and rock,-12.064,163.871,4,1,1,149.002,41.14391728,-21.71104963,-52.66229596,-31.03117279,3.355523897,-3.047134191,-15.65981801,7.268022059,-2.030292279,3.173145221,-2.589233456,13.96698897,14.26159529,2122.375163,1713.293074,1373.296143,1049.229393,686.3314962,478.1793426,572.6195535,570.6542613,359.7209529,256.8805254,219.2294954
classic pop and rock,-8.973,149.144,4,9,1,230.16444,47.69629443,1.927491921,83.34106822,11.80589048,-29.52173429,-27.46163196,32.36112926,3.85383842,25.76741113,10.03373968,1.384827648,17.08166427,6.641228089,798.4717925,1645.434129,331.4160858,671.9875926,250.3660302,405.1067056,106.660116,166.9255632,99.61198595,85.47353589,178.4658633
classic pop and rock,-9.629,155.945,4,2,1,355.81342,42.52592027,7.279082613,33.41606244,-4.32860903,-49.13618732,-10.33021422,-12.93923919,-14.25658405,-11.88728242,-5.379098943,1.43667147,-4.986013449,92.68689004,1896.735271,4248.361796,683.4365875,3636.088216,296.2354145,718.7035393,303.144633,618.061078,231.679614,105.2201432,456.9541271
classic pop and rock,-10.113,136.444,4,2,1,239.20281,42.59869641,56.01553863,51.59295974,21.21837432,-21.24239717,6.295130577,2.222943417,6.549417845,8.765776931,1.650891186,5.004211099,6.616458107,42.6101282,1623.814419,1296.501614,827.3604406,695.6282398,908.935419,420.3766524,375.3773025,378.0189821,293.53569,372.1296369,196.0898288
classic pop and rock,-3.296,183.377,4,1,1,179.61751,50.91999569,16.42137069,24.84708046,-6.887185345,-1.947613506,-5.81479023,0.145997126,0.396178161,12.94469253,-1.653560345,-3.54883908,5.513747126,21.76120504,920.7776392,1293.575869,1188.113392,427.218195,539.2681226,398.8686902,267.6558989,259.9113138,237.230442,193.0776255,268.9073015
classic pop and rock,-6.234,125.884,4,6,1,227.65669,46.66212077,14.95821546,-9.505714976,11.17511787,0.176957488,2.202733333,6.367635749,-5.123083092,10.76136425,1.051330435,-4.064076329,8.70876715,32.76219632,2574.614063,3637.473507,2961.780102,987.0611834,1409.337307,1232.803095,942.3187699,487.2228556,630.9036804,420.4793125,330.70147
classic pop and rock,-8.557,170.116,4,5,1,219.08853,46.98095789,25.53374436,-12.51016992,-15.83382556,-4.183912782,-18.4328,-10.78712782,5.97682406,7.012299248,0.822455639,-1.181063158,4.644783459,27.54786324,1640.946108,657.3925956,647.8779146,566.3781229,379.9030946,407.8606215,422.7557007,248.5701145,251.5715774,153.463352,164.2671231
classic pop and rock,-13.791,116.554,5,9,1,235.88526,34.73248617,-31.35410213,-92.57347553,-32.39122447,-17.33225851,2.427558511,-2.582795745,8.214211702,22.93762872,9.155756383,-9.892461702,4.530741489,68.14588474,4740.874601,4337.154207,3982.262943,1206.082777,2256.086727,1208.452009,889.0389103,652.0578158,621.4938379,498.5496523,382.8825243
classic pop and rock,-3.992,136.045,4,4,0,190.4322,49.85509947,-11.9681119,-6.297744227,0.585717584,18.989373,4.469845471,-1.177786856,3.984284192,2.916765542,-8.913843694,-2.532348135,3.44360746,23.89424932,1291.748452,1998.730234,3086.745875,586.3931177,1916.804364,511.6189961,867.8547153,362.008058,498.9236247,585.8395584,205.7692942
classic pop and rock,-17.573,123.997,1,6,1,31.242,26.57229167,-7.957027778,-70.31309722,-28.85323611,6.287194444,53.28408333,-9.178305556,11.65561111,-0.676972222,16.52634722,-36.07043056,7.887680556,83.14765707,4651.875124,2648.753849,5434.542994,1667.929373,4038.997016,678.4145994,2131.961212,678.1105381,1230.493937,2098.331047,270.7823735
classic pop and rock,-15.328,110.219,4,1,1,173.24363,39.26097656,26.15464453,16.07603125,-7.880673828,-21.4689043,-4.678636719,17.4937832,9.170796875,14.93992188,5.079757813,-11.31904883,-1.139128906,24.97867873,1726.568265,1783.992463,1750.010448,763.7645539,699.1110695,623.0772102,559.6783968,346.9936771,402.2662093,370.8541216,296.9304778
classic pop and rock,-24.579,100.777,4,10,1,175.20281,27.92074017,-93.92502949,-59.21498596,-21.11600702,1.853886236,-18.64097612,5.476223315,-2.411514045,-8.139592697,-3.089574438,-0.838514045,6.82354073,36.55154627,2304.881867,2120.85323,1443.651757,1730.274227,667.935189,649.862649,467.6037506,462.2082136,231.3231718,205.7015537,295.3467371
classic pop and rock,-9.315,93.369,1,11,1,199.8624,42.74768838,-20.92279049,-14.60005282,-10.92094894,5.563325704,4.63446831,-14.91956338,-19.10321303,10.1531919,-1.15725,-3.201225352,9.139924296,73.30733826,1325.486304,1377.063535,1387.449295,442.6000127,893.9212397,305.5507485,387.975247,386.9680987,345.6747187,215.2528984,218.6064482
classic pop and rock,-10.26,98.186,4,2,0,194.29832,41.17828344,-42.19703662,11.71642197,7.2965,-61.36349682,2.156184713,-12.48553981,-6.800509554,2.966579618,-1.407006369,2.744507962,-5.08033758,44.68396251,6283.709969,3581.12245,1388.814899,1663.930231,1067.259196,706.5743364,640.7560266,1057.543785,535.5869984,260.1756037,765.3062804
classic pop and rock,-21.583,108.965,4,8,1,280.00608,28.51570334,-15.92562675,-35.80222546,-8.329587918,-27.33329773,4.713292341,-10.26437648,-5.280288026,-7.148272923,-4.516973031,-3.38502589,14.96219525,41.7819192,3616.584161,5676.014234,2937.841968,2025.046968,1171.306678,960.2939472,679.3187581,678.7566096,401.4088786,364.9310393,555.5422186
classic pop and rock,-17.818,111.946,3,0,1,162.53342,36.06840625,-63.71804688,15.72645313,7.23765625,-23.89049777,-1.788008929,-10.18801116,-7.959756696,-1.861508929,-4.698372768,4.021029018,-11.04815179,19.58485772,1646.68647,1893.17612,886.1738909,929.0695459,929.1943765,532.3123812,301.0737293,621.0869271,399.0987986,209.2268312,372.9738953
classic pop and rock,-7.288,149.029,4,7,1,149.26322,44.86908082,-16.29059905,-3.490695721,12.47177813,0.975307448,5.288858954,14.22451981,-4.743664025,4.974418384,2.382935024,-1.454635499,9.610126783,25.87246161,1197.020563,1954.345449,1445.87421,662.7239341,1269.976074,658.9770077,397.2568884,325.7125179,349.7617576,298.4600013,268.4690783
classic pop and rock,-15.56,100.454,1,7,0,278.62159,36.08974225,-115.5027583,-60.30474225,-6.352397861,1.515638503,12.65003743,-6.869431016,-3.81826631,11.55592727,1.475239572,-0.942078075,12.2654107,20.08014306,2005.029403,2525.130891,1982.654491,616.3113561,1499.120113,549.5717933,652.2393751,280.3722913,552.5706679,282.8816561,183.8967122
classic pop and rock,-11.248,124.166,4,2,1,211.06893,42.17142147,-33.1935445,10.87312173,-5.037327225,9.738171466,-14.41182723,-5.690352094,-15.65429581,0.801875654,-9.20663089,2.094435864,2.354291885,61.21153546,1701.908128,899.9168218,809.6197406,980.2474944,459.8029087,619.2501201,554.0323368,310.5195558,398.4988328,180.4253002,178.4556613
